id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A09x32085923,A09,42.5662584139431,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32040281,A09,42.9744246124616,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x32028764,A09,43.3825908109101,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31997335,A09,43.7907570093586,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31921099,A09,44.1989232078071,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31812415,A09,44.6070894062556,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31696187,A09,45.015255604704,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31660053,A09,45.4234218031873,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31617570,A09,45.8315459917306,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31601234,A09,46.658056540302,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31430368,A09,47.4844806857739,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31260039,A09,48.7424386697545,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x31113981,A09,49.5704963807636,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30921731,A09,51.1892043207897,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30766534,A09,52.8079564349391,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30681878,A09,53.216858710434,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30589236,A09,53.6258394130345,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30503469,A09,54.454105989096,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30308238,A09,54.8630866916319,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30115224,A09,55.2720673941678,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x30032517,A09,56.1003339702294,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29985435,A09,56.5093146727306,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29934566,A09,56.918337469531,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29836334,A09,57.3273602632752,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29800389,A09,57.7362981787753,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29736789,A09,58.994299262624,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29718917,A09,59.8224795232497,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29638338,A09,60.2314181317194,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,-,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x29513029,A09,61.0596422498397,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
